"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3315","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Tue Mar 17 18:39:30 UTC 2026","passed","Tue Mar 17 18:39:34 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","3236","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Tue Mar 17 18:39:34 UTC 2026","passed","Tue Mar 17 18:39:37 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","20","checkCsvTest()","","Tue Mar 17 18:40:30 UTC 2026","passed","Tue Mar 17 18:40:30 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","1343","testParsingJson()","","Tue Mar 17 18:40:27 UTC 2026","passed","Tue Mar 17 18:40:28 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","2927","positiveFillAllFieldsTest()","","Tue Mar 17 18:39:50 UTC 2026","passed","Tue Mar 17 18:39:53 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","8305","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Tue Mar 17 18:38:58 UTC 2026","passed","Tue Mar 17 18:39:07 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","3190","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Tue Mar 17 18:39:37 UTC 2026","passed","Tue Mar 17 18:39:40 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3232","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Tue Mar 17 18:39:27 UTC 2026","passed","Tue Mar 17 18:39:30 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","2954","Негативная проверка - не заполненные поля","","Tue Mar 17 18:39:21 UTC 2026","passed","Tue Mar 17 18:39:24 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","3471","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Tue Mar 17 18:39:40 UTC 2026","passed","Tue Mar 17 18:39:44 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","1090","checkExcelTest()","","Tue Mar 17 18:40:28 UTC 2026","passed","Tue Mar 17 18:40:29 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
