"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5484","positiveFillAllFieldsTest()","","Wed Mar 18 10:42:43 UTC 2026","passed","Wed Mar 18 10:42:48 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","8374","Тест на голом Селениде","","Wed Mar 18 10:43:07 UTC 2026","passed","Wed Mar 18 10:43:15 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","19","checkCsvTest()","","Wed Mar 18 10:43:28 UTC 2026","passed","Wed Mar 18 10:43:28 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","9564","Тест c Лямбда-нотацией","","Wed Mar 18 10:42:57 UTC 2026","passed","Wed Mar 18 10:43:06 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","8872","Негативная проверка - не верный формат Email","","Wed Mar 18 10:41:13 UTC 2026","failed","Wed Mar 18 10:41:22 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","9035","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Wed Mar 18 10:41:31 UTC 2026","failed","Wed Mar 18 10:41:40 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","9106","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Wed Mar 18 10:41:49 UTC 2026","failed","Wed Mar 18 10:41:58 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","721","checkPdfTest()","","Wed Mar 18 10:43:28 UTC 2026","passed","Wed Mar 18 10:43:28 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","8537","negativeWrongEmail()","","Wed Mar 18 10:42:48 UTC 2026","failed","Wed Mar 18 10:42:57 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","10092","Тест в шагами в отдельном классе","","Wed Mar 18 10:43:15 UTC 2026","passed","Wed Mar 18 10:43:25 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
