"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","397","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Mon Mar 23 20:35:26 UTC 2026","broken","Mon Mar 23 20:35:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","6","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","1057","checkExcelTest()","","Mon Mar 23 20:36:07 UTC 2026","passed","Mon Mar 23 20:36:08 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","7","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","14","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Mon Mar 23 20:35:26 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","13","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","6","positiveFillAllFieldsTest()","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","13","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","462","checkPdfTest()","","Mon Mar 23 20:36:08 UTC 2026","passed","Mon Mar 23 20:36:08 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","17","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
