"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4534","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Fri Mar 20 21:40:59 UTC 2026","passed","Fri Mar 20 21:41:04 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","4055","negativeWrongEmail()","","Fri Mar 20 21:41:08 UTC 2026","passed","Fri Mar 20 21:41:12 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","4837","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Fri Mar 20 21:40:44 UTC 2026","passed","Fri Mar 20 21:40:49 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","4396","Негативная проверка - не верный формат Email","","Fri Mar 20 21:40:17 UTC 2026","passed","Fri Mar 20 21:40:21 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","12997","Тест c Лямбда-нотацией","","Fri Mar 20 21:41:12 UTC 2026","passed","Fri Mar 20 21:41:25 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","10","zipFileTest()","","Fri Mar 20 21:41:51 UTC 2026","passed","Fri Mar 20 21:41:51 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","19","checkCsvTest()","","Fri Mar 20 21:41:51 UTC 2026","passed","Fri Mar 20 21:41:51 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","4869","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Fri Mar 20 21:40:25 UTC 2026","passed","Fri Mar 20 21:40:30 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","14845","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Fri Mar 20 21:39:43 UTC 2026","passed","Fri Mar 20 21:39:57 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","4690","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Fri Mar 20 21:40:30 UTC 2026","passed","Fri Mar 20 21:40:35 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","10620","Тест в шагами в отдельном классе","","Fri Mar 20 21:41:37 UTC 2026","passed","Fri Mar 20 21:41:48 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","3781","positiveFillAllFieldsTest()","","Fri Mar 20 21:41:04 UTC 2026","passed","Fri Mar 20 21:41:08 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","7622","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Fri Mar 20 21:40:09 UTC 2026","passed","Fri Mar 20 21:40:17 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","4450","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Fri Mar 20 21:40:40 UTC 2026","passed","Fri Mar 20 21:40:44 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","1204","testParsingJson()","","Fri Mar 20 21:41:48 UTC 2026","passed","Fri Mar 20 21:41:49 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","4096","Негативная проверка - не заполненные поля","","Fri Mar 20 21:40:21 UTC 2026","passed","Fri Mar 20 21:40:25 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","4911","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Fri Mar 20 21:40:49 UTC 2026","passed","Fri Mar 20 21:40:54 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
