"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5952","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Wed Mar 18 10:46:47 UTC 2026","passed","Wed Mar 18 10:46:53 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","612","checkPdfTest()","","Wed Mar 18 10:47:50 UTC 2026","passed","Wed Mar 18 10:47:51 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","5477","negativeWrongEmail()","","Wed Mar 18 10:47:04 UTC 2026","passed","Wed Mar 18 10:47:10 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","14","checkCsvTest()","","Wed Mar 18 10:47:51 UTC 2026","passed","Wed Mar 18 10:47:51 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","12826","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Wed Mar 18 10:45:40 UTC 2026","passed","Wed Mar 18 10:45:52 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","11404","Тест на голом Селениде","","Wed Mar 18 10:47:23 UTC 2026","passed","Wed Mar 18 10:47:35 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","9025","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Wed Mar 18 10:45:52 UTC 2026","passed","Wed Mar 18 10:46:01 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","5811","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Wed Mar 18 10:46:18 UTC 2026","passed","Wed Mar 18 10:46:23 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","5126","Негативная проверка - не заполненные поля","","Wed Mar 18 10:46:07 UTC 2026","passed","Wed Mar 18 10:46:12 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","5809","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Wed Mar 18 10:46:53 UTC 2026","passed","Wed Mar 18 10:46:59 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","12878","Тест в шагами в отдельном классе","","Wed Mar 18 10:47:35 UTC 2026","passed","Wed Mar 18 10:47:47 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","5286","Негативная проверка - не верный формат Email","","Wed Mar 18 10:46:01 UTC 2026","passed","Wed Mar 18 10:46:07 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","5959","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Wed Mar 18 10:46:23 UTC 2026","passed","Wed Mar 18 10:46:29 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","10","zipFileTest()","","Wed Mar 18 10:47:51 UTC 2026","passed","Wed Mar 18 10:47:51 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","5848","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Wed Mar 18 10:46:29 UTC 2026","passed","Wed Mar 18 10:46:35 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","1124","checkExcelTest()","","Wed Mar 18 10:47:49 UTC 2026","passed","Wed Mar 18 10:47:50 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","13223","Тест c Лямбда-нотацией","","Wed Mar 18 10:47:10 UTC 2026","passed","Wed Mar 18 10:47:23 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","13713","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Wed Mar 18 10:45:26 UTC 2026","passed","Wed Mar 18 10:45:39 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","5817","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Wed Mar 18 10:46:12 UTC 2026","passed","Wed Mar 18 10:46:18 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","5462","positiveFillAllFieldsTest()","","Wed Mar 18 10:46:59 UTC 2026","passed","Wed Mar 18 10:47:04 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","6023","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Wed Mar 18 10:46:35 UTC 2026","passed","Wed Mar 18 10:46:41 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","1074","testParsingJson()","","Wed Mar 18 10:47:48 UTC 2026","passed","Wed Mar 18 10:47:49 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","5814","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Wed Mar 18 10:46:41 UTC 2026","passed","Wed Mar 18 10:46:47 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
