"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13317","Тест c Лямбда-нотацией","","Wed Mar 18 10:18:28 UTC 2026","passed","Wed Mar 18 10:18:41 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","4928","positiveFillAllFieldsTest()","","Wed Mar 18 10:18:15 UTC 2026","passed","Wed Mar 18 10:18:20 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","4902","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Wed Mar 18 10:17:58 UTC 2026","passed","Wed Mar 18 10:18:02 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","11","zipFileTest()","","Wed Mar 18 10:19:05 UTC 2026","passed","Wed Mar 18 10:19:05 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","10899","Тест на голом Селениде","","Wed Mar 18 10:18:41 UTC 2026","passed","Wed Mar 18 10:18:52 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","7426","negativeWrongEmail()","","Wed Mar 18 10:18:20 UTC 2026","failed","Wed Mar 18 10:18:28 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","10590","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Wed Mar 18 10:16:44 UTC 2026","failed","Wed Mar 18 10:16:55 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","7537","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Wed Mar 18 10:17:03 UTC 2026","failed","Wed Mar 18 10:17:11 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","8154","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Wed Mar 18 10:16:55 UTC 2026","passed","Wed Mar 18 10:17:03 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","4410","Негативная проверка - не заполненные поля","","Wed Mar 18 10:17:16 UTC 2026","passed","Wed Mar 18 10:17:20 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","7665","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Wed Mar 18 10:17:27 UTC 2026","failed","Wed Mar 18 10:17:35 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","833","checkPdfTest()","","Wed Mar 18 10:19:04 UTC 2026","passed","Wed Mar 18 10:19:05 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","1195","checkExcelTest()","","Wed Mar 18 10:19:03 UTC 2026","passed","Wed Mar 18 10:19:04 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","7633","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Wed Mar 18 10:17:42 UTC 2026","failed","Wed Mar 18 10:17:50 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","7456","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Wed Mar 18 10:17:50 UTC 2026","failed","Wed Mar 18 10:17:58 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","7327","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Wed Mar 18 10:17:20 UTC 2026","failed","Wed Mar 18 10:17:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","7510","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Wed Mar 18 10:17:35 UTC 2026","failed","Wed Mar 18 10:17:42 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
