"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8492","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Tue Mar 17 18:03:15 UTC 2026","passed","Tue Mar 17 18:03:24 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","3401","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Tue Mar 17 18:04:01 UTC 2026","passed","Tue Mar 17 18:04:04 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3416","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Tue Mar 17 18:03:46 UTC 2026","passed","Tue Mar 17 18:03:49 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","3500","negativeWrongEmail()","","Tue Mar 17 18:04:18 UTC 2026","passed","Tue Mar 17 18:04:22 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","3629","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Tue Mar 17 18:03:42 UTC 2026","passed","Tue Mar 17 18:03:46 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","3458","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Tue Mar 17 18:04:08 UTC 2026","passed","Tue Mar 17 18:04:11 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","8176","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Tue Mar 17 18:03:53 UTC 2026","passed","Tue Mar 17 18:04:01 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3491","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Tue Mar 17 18:03:49 UTC 2026","passed","Tue Mar 17 18:03:53 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","6","zipFileTest()","","Tue Mar 17 18:04:56 UTC 2026","passed","Tue Mar 17 18:04:56 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","5947","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Tue Mar 17 18:03:30 UTC 2026","passed","Tue Mar 17 18:03:36 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","3629","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Tue Mar 17 18:04:11 UTC 2026","passed","Tue Mar 17 18:04:15 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3124","positiveFillAllFieldsTest()","","Tue Mar 17 18:04:15 UTC 2026","passed","Tue Mar 17 18:04:18 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","11358","Тест c Лямбда-нотацией","","Tue Mar 17 18:04:22 UTC 2026","passed","Tue Mar 17 18:04:33 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","10971","Тест в шагами в отдельном классе","","Tue Mar 17 18:04:42 UTC 2026","passed","Tue Mar 17 18:04:53 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","9524","Тест на голом Селениде","","Tue Mar 17 18:04:33 UTC 2026","passed","Tue Mar 17 18:04:42 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","5936","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Tue Mar 17 18:03:24 UTC 2026","passed","Tue Mar 17 18:03:30 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","1057","testParsingJson()","","Tue Mar 17 18:04:54 UTC 2026","passed","Tue Mar 17 18:04:55 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","3215","Негативная проверка - не заполненные поля","","Tue Mar 17 18:03:39 UTC 2026","passed","Tue Mar 17 18:03:42 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","18","checkCsvTest()","","Tue Mar 17 18:04:56 UTC 2026","passed","Tue Mar 17 18:04:56 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","3051","Негативная проверка - не верный формат Email","","Tue Mar 17 18:03:36 UTC 2026","passed","Tue Mar 17 18:03:39 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","3460","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Tue Mar 17 18:04:04 UTC 2026","passed","Tue Mar 17 18:04:08 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","1079","checkExcelTest()","","Tue Mar 17 18:04:55 UTC 2026","passed","Tue Mar 17 18:04:56 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","569","checkPdfTest()","","Tue Mar 17 18:04:56 UTC 2026","passed","Tue Mar 17 18:04:56 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
