"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12144","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Mon Mar 23 20:21:44 UTC 2026","passed","Mon Mar 23 20:21:56 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","3842","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Mon Mar 23 20:22:41 UTC 2026","passed","Mon Mar 23 20:22:45 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3987","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Mon Mar 23 20:22:22 UTC 2026","passed","Mon Mar 23 20:22:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","5026","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Mon Mar 23 20:22:17 UTC 2026","passed","Mon Mar 23 20:22:22 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","11415","Тест на голом Селениде","","Mon Mar 23 20:23:05 UTC 2026","passed","Mon Mar 23 20:23:17 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","3890","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Mon Mar 23 20:22:34 UTC 2026","passed","Mon Mar 23 20:22:38 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3944","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Mon Mar 23 20:22:30 UTC 2026","passed","Mon Mar 23 20:22:34 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3591","Негативная проверка - не верный формат Email","","Mon Mar 23 20:22:05 UTC 2026","passed","Mon Mar 23 20:22:09 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","3719","negativeWrongEmail()","","Mon Mar 23 20:22:49 UTC 2026","passed","Mon Mar 23 20:22:53 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","1087","testParsingJson()","","Mon Mar 23 20:23:28 UTC 2026","passed","Mon Mar 23 20:23:29 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","12438","Тест c Лямбда-нотацией","","Mon Mar 23 20:22:53 UTC 2026","passed","Mon Mar 23 20:23:05 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","413","checkPdfTest()","","Mon Mar 23 20:23:30 UTC 2026","passed","Mon Mar 23 20:23:30 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","10777","Тест в шагами в отдельном классе","","Mon Mar 23 20:23:17 UTC 2026","passed","Mon Mar 23 20:23:27 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","3843","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Mon Mar 23 20:22:26 UTC 2026","passed","Mon Mar 23 20:22:30 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3694","Негативная проверка - не заполненные поля","","Mon Mar 23 20:22:09 UTC 2026","passed","Mon Mar 23 20:22:12 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
