"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5608","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Wed Mar 18 07:44:59 UTC 2026","passed","Wed Mar 18 07:45:05 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","9574","Тест на голом Селениде","","Wed Mar 18 07:46:07 UTC 2026","passed","Wed Mar 18 07:46:16 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","19","checkCsvTest()","","Wed Mar 18 07:46:33 UTC 2026","passed","Wed Mar 18 07:46:33 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","4805","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Wed Mar 18 07:45:13 UTC 2026","passed","Wed Mar 18 07:45:17 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","4754","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Wed Mar 18 07:45:29 UTC 2026","passed","Wed Mar 18 07:45:34 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3536","positiveFillAllFieldsTest()","","Wed Mar 18 07:45:47 UTC 2026","passed","Wed Mar 18 07:45:50 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","760","checkPdfTest()","","Wed Mar 18 07:46:32 UTC 2026","passed","Wed Mar 18 07:46:33 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","4438","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Wed Mar 18 07:45:43 UTC 2026","passed","Wed Mar 18 07:45:47 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","4281","Негативная проверка - не верный формат Email","","Wed Mar 18 07:45:05 UTC 2026","passed","Wed Mar 18 07:45:09 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","3709","negativeWrongEmail()","","Wed Mar 18 07:45:51 UTC 2026","passed","Wed Mar 18 07:45:54 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","3541","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Wed Mar 18 07:45:25 UTC 2026","passed","Wed Mar 18 07:45:29 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","12638","Тест c Лямбда-нотацией","","Wed Mar 18 07:45:54 UTC 2026","passed","Wed Mar 18 07:46:07 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","4289","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Wed Mar 18 07:45:38 UTC 2026","passed","Wed Mar 18 07:45:43 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","1188","testParsingJson()","","Wed Mar 18 07:46:30 UTC 2026","passed","Wed Mar 18 07:46:31 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","3650","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Wed Mar 18 07:45:17 UTC 2026","passed","Wed Mar 18 07:45:21 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","9212","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Wed Mar 18 07:44:43 UTC 2026","passed","Wed Mar 18 07:44:52 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","7284","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Wed Mar 18 07:44:52 UTC 2026","passed","Wed Mar 18 07:44:59 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
