"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3478","Негативная проверка - не верный формат Email","","Wed Mar 18 10:48:53 UTC 2026","passed","Wed Mar 18 10:48:56 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","3658","Негативная проверка - не заполненные поля","","Wed Mar 18 10:48:56 UTC 2026","passed","Wed Mar 18 10:49:00 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","8","zipFileTest()","","Wed Mar 18 10:50:22 UTC 2026","passed","Wed Mar 18 10:50:22 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","3524","negativeWrongEmail()","","Wed Mar 18 10:49:39 UTC 2026","passed","Wed Mar 18 10:49:43 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","4576","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Wed Mar 18 10:49:09 UTC 2026","passed","Wed Mar 18 10:49:13 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","4346","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Wed Mar 18 10:49:18 UTC 2026","passed","Wed Mar 18 10:49:22 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","13487","Тест в шагами в отдельном классе","","Wed Mar 18 10:50:06 UTC 2026","passed","Wed Mar 18 10:50:19 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","11314","Тест c Лямбда-нотацией","","Wed Mar 18 10:49:43 UTC 2026","passed","Wed Mar 18 10:49:54 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","3778","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Wed Mar 18 10:49:27 UTC 2026","passed","Wed Mar 18 10:49:31 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","4413","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Wed Mar 18 10:49:31 UTC 2026","passed","Wed Mar 18 10:49:35 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","443","checkPdfTest()","","Wed Mar 18 10:50:22 UTC 2026","passed","Wed Mar 18 10:50:22 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","4814","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Wed Mar 18 10:49:22 UTC 2026","passed","Wed Mar 18 10:49:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","17","checkCsvTest()","","Wed Mar 18 10:50:22 UTC 2026","passed","Wed Mar 18 10:50:22 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
