"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11192","Тест на голом Селениде","","Mon Mar 23 20:13:49 UTC 2026","passed","Mon Mar 23 20:14:00 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","12315","Тест c Лямбда-нотацией","","Mon Mar 23 20:13:36 UTC 2026","passed","Mon Mar 23 20:13:49 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","9348","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Mon Mar 23 20:12:43 UTC 2026","passed","Mon Mar 23 20:12:52 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","3679","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Mon Mar 23 20:13:15 UTC 2026","passed","Mon Mar 23 20:13:19 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","4330","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Mon Mar 23 20:13:06 UTC 2026","passed","Mon Mar 23 20:13:11 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","1149","testParsingJson()","","Mon Mar 23 20:14:11 UTC 2026","passed","Mon Mar 23 20:14:12 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","3726","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Mon Mar 23 20:13:03 UTC 2026","passed","Mon Mar 23 20:13:06 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","3684","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Mon Mar 23 20:13:26 UTC 2026","passed","Mon Mar 23 20:13:30 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","12","zipFileTest()","","Mon Mar 23 20:14:14 UTC 2026","passed","Mon Mar 23 20:14:14 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","9800","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Mon Mar 23 20:12:22 UTC 2026","passed","Mon Mar 23 20:12:32 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","1071","checkExcelTest()","","Mon Mar 23 20:14:12 UTC 2026","passed","Mon Mar 23 20:14:13 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","622","checkPdfTest()","","Mon Mar 23 20:14:13 UTC 2026","passed","Mon Mar 23 20:14:14 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","3111","Негативная проверка - не заполненные поля","","Mon Mar 23 20:12:56 UTC 2026","passed","Mon Mar 23 20:12:59 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","10839","Тест в шагами в отдельном классе","","Mon Mar 23 20:14:00 UTC 2026","passed","Mon Mar 23 20:14:11 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","11018","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Mon Mar 23 20:12:32 UTC 2026","passed","Mon Mar 23 20:12:43 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","3223","negativeWrongEmail()","","Mon Mar 23 20:13:33 UTC 2026","passed","Mon Mar 23 20:13:36 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","3188","Негативная проверка - не верный формат Email","","Mon Mar 23 20:12:52 UTC 2026","passed","Mon Mar 23 20:12:56 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","3228","positiveFillAllFieldsTest()","","Mon Mar 23 20:13:30 UTC 2026","passed","Mon Mar 23 20:13:33 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","3801","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Mon Mar 23 20:13:22 UTC 2026","passed","Mon Mar 23 20:13:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","4313","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Mon Mar 23 20:13:11 UTC 2026","passed","Mon Mar 23 20:13:15 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3656","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Mon Mar 23 20:13:19 UTC 2026","passed","Mon Mar 23 20:13:22 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3888","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Mon Mar 23 20:12:59 UTC 2026","passed","Mon Mar 23 20:13:03 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","20","checkCsvTest()","","Mon Mar 23 20:14:14 UTC 2026","passed","Mon Mar 23 20:14:14 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
