"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Wed Mar 11 06:07:26 UTC 2026","broken","Wed Mar 11 06:07:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","21","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Wed Mar 11 06:07:26 UTC 2026","broken","Wed Mar 11 06:07:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","8","zipFileTest()","","Wed Mar 11 06:07:31 UTC 2026","passed","Wed Mar 11 06:07:31 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","15","negativeWrongEmail()","","Wed Mar 11 06:07:27 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","15","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Wed Mar 11 06:07:27 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","12","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Wed Mar 11 06:07:26 UTC 2026","broken","Wed Mar 11 06:07:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","20","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Wed Mar 11 06:07:27 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","73","Тест в шагами в отдельном классе","","Wed Mar 11 06:07:27 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","13","Тест на голом Селениде","","Wed Mar 11 06:07:27 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","23","Негативная проверка - не заполненные поля","","Wed Mar 11 06:07:26 UTC 2026","broken","Wed Mar 11 06:07:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","12","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Wed Mar 11 06:07:27 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","13","positiveFillAllFieldsTest()","","Wed Mar 11 06:07:27 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","24","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Wed Mar 11 06:07:27 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","16","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Wed Mar 11 06:07:26 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","14","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Wed Mar 11 06:07:26 UTC 2026","broken","Wed Mar 11 06:07:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","14","checkCsvTest()","","Wed Mar 11 06:07:31 UTC 2026","passed","Wed Mar 11 06:07:31 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","1265","checkExcelTest()","","Wed Mar 11 06:07:29 UTC 2026","passed","Wed Mar 11 06:07:30 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","13","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Wed Mar 11 06:07:27 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","487","checkPdfTest()","","Wed Mar 11 06:07:30 UTC 2026","passed","Wed Mar 11 06:07:31 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","16","Негативная проверка - не верный формат Email","","Wed Mar 11 06:07:26 UTC 2026","broken","Wed Mar 11 06:07:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","30","Тест c Лямбда-нотацией","","Wed Mar 11 06:07:27 UTC 2026","broken","Wed Mar 11 06:07:27 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","1652","testParsingJson()","","Wed Mar 11 06:07:27 UTC 2026","passed","Wed Mar 11 06:07:29 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","1309","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Wed Mar 11 06:07:25 UTC 2026","broken","Wed Mar 11 06:07:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
