"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3399","positiveFillAllFieldsTest()","","Wed Mar 18 10:25:44 UTC 2026","passed","Wed Mar 18 10:25:48 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","3579","Негативная проверка - не заполненные поля","","Wed Mar 18 10:24:54 UTC 2026","passed","Wed Mar 18 10:24:58 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","5055","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Wed Mar 18 10:25:29 UTC 2026","passed","Wed Mar 18 10:25:35 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","7463","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Wed Mar 18 10:25:03 UTC 2026","failed","Wed Mar 18 10:25:10 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","5275","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Wed Mar 18 10:24:58 UTC 2026","passed","Wed Mar 18 10:25:03 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","5040","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Wed Mar 18 10:25:39 UTC 2026","passed","Wed Mar 18 10:25:44 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","7233","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Wed Mar 18 10:25:10 UTC 2026","failed","Wed Mar 18 10:25:18 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","3490","negativeWrongEmail()","","Wed Mar 18 10:25:48 UTC 2026","passed","Wed Mar 18 10:25:51 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","439","checkPdfTest()","","Wed Mar 18 10:26:29 UTC 2026","passed","Wed Mar 18 10:26:29 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","6998","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Wed Mar 18 10:24:43 UTC 2026","failed","Wed Mar 18 10:24:50 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","4734","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Wed Mar 18 10:25:35 UTC 2026","passed","Wed Mar 18 10:25:39 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","11290","Тест на голом Селениде","","Wed Mar 18 10:26:03 UTC 2026","passed","Wed Mar 18 10:26:14 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","1079","checkExcelTest()","","Wed Mar 18 10:26:28 UTC 2026","passed","Wed Mar 18 10:26:29 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
