"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4451","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Mon Mar 23 20:02:15 UTC 2026","passed","Mon Mar 23 20:02:20 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","12","zipFileTest()","","Mon Mar 23 20:03:13 UTC 2026","passed","Mon Mar 23 20:03:13 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","20","checkCsvTest()","","Mon Mar 23 20:03:13 UTC 2026","passed","Mon Mar 23 20:03:13 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","16270","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Mon Mar 23 20:01:22 UTC 2026","failed","Mon Mar 23 20:01:39 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","5018","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Mon Mar 23 20:01:56 UTC 2026","passed","Mon Mar 23 20:02:01 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","12308","Тест в шагами в отдельном классе","","Mon Mar 23 20:02:57 UTC 2026","passed","Mon Mar 23 20:03:10 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","3573","positiveFillAllFieldsTest()","","Mon Mar 23 20:02:24 UTC 2026","passed","Mon Mar 23 20:02:28 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","4754","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Mon Mar 23 20:01:51 UTC 2026","passed","Mon Mar 23 20:01:56 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","4917","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Mon Mar 23 20:02:10 UTC 2026","passed","Mon Mar 23 20:02:15 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","4678","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Mon Mar 23 20:02:20 UTC 2026","passed","Mon Mar 23 20:02:24 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","619","checkPdfTest()","","Mon Mar 23 20:03:12 UTC 2026","passed","Mon Mar 23 20:03:13 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","13599","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Mon Mar 23 20:01:09 UTC 2026","failed","Mon Mar 23 20:01:22 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","4018","Негативная проверка - не заполненные поля","","Mon Mar 23 20:01:43 UTC 2026","passed","Mon Mar 23 20:01:47 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","3775","negativeWrongEmail()","","Mon Mar 23 20:02:28 UTC 2026","passed","Mon Mar 23 20:02:32 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
