"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1261","checkExcelTest()","","Wed Mar 11 06:31:45 UTC 2026","passed","Wed Mar 11 06:31:46 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","3396","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Wed Mar 11 06:30:50 UTC 2026","passed","Wed Mar 11 06:30:54 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","2994","Негативная проверка - не верный формат Email","","Wed Mar 11 06:30:41 UTC 2026","passed","Wed Mar 11 06:30:44 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","938","testParsingJson()","","Wed Mar 11 06:31:44 UTC 2026","passed","Wed Mar 11 06:31:45 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","8399","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Wed Mar 11 06:30:22 UTC 2026","passed","Wed Mar 11 06:30:30 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","3509","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Wed Mar 11 06:30:54 UTC 2026","passed","Wed Mar 11 06:30:57 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","7698","Тест на голом Селениде","","Wed Mar 11 06:31:28 UTC 2026","passed","Wed Mar 11 06:31:36 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","3118","positiveFillAllFieldsTest()","","Wed Mar 11 06:31:14 UTC 2026","passed","Wed Mar 11 06:31:17 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","5513","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Wed Mar 11 06:30:30 UTC 2026","passed","Wed Mar 11 06:30:36 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","3437","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Wed Mar 11 06:31:07 UTC 2026","passed","Wed Mar 11 06:31:11 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","474","checkPdfTest()","","Wed Mar 11 06:31:46 UTC 2026","passed","Wed Mar 11 06:31:47 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","3383","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Wed Mar 11 06:31:04 UTC 2026","passed","Wed Mar 11 06:31:07 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3442","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Wed Mar 11 06:30:47 UTC 2026","passed","Wed Mar 11 06:30:50 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","3439","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Wed Mar 11 06:31:11 UTC 2026","passed","Wed Mar 11 06:31:14 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","4917","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Wed Mar 11 06:30:36 UTC 2026","passed","Wed Mar 11 06:30:41 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
