"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","476","checkPdfTest()","","Tue Mar 17 20:02:41 UTC 2026","passed","Tue Mar 17 20:02:42 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
"","2424","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Tue Mar 17 20:01:53 UTC 2026","broken","Tue Mar 17 20:01:56 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","10795","Тест в шагами в отдельном классе","","Tue Mar 17 20:02:28 UTC 2026","passed","Tue Mar 17 20:02:39 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","14","checkCsvTest()","","Tue Mar 17 20:02:42 UTC 2026","passed","Tue Mar 17 20:02:42 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","2409","Негативная проверка - не верный формат Email","","Tue Mar 17 20:01:37 UTC 2026","broken","Tue Mar 17 20:01:39 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","2296","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Tue Mar 17 20:01:58 UTC 2026","broken","Tue Mar 17 20:02:00 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","955","checkExcelTest()","","Tue Mar 17 20:02:40 UTC 2026","passed","Tue Mar 17 20:02:41 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","2361","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Tue Mar 17 20:01:34 UTC 2026","broken","Tue Mar 17 20:01:37 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","9809","Тест на голом Селениде","","Tue Mar 17 20:02:18 UTC 2026","passed","Tue Mar 17 20:02:28 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","2391","positiveFillAllFieldsTest()","","Tue Mar 17 20:02:00 UTC 2026","broken","Tue Mar 17 20:02:03 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","4225","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Tue Mar 17 20:01:28 UTC 2026","broken","Tue Mar 17 20:01:32 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","2354","Негативная проверка - не заполненные поля","","Tue Mar 17 20:01:39 UTC 2026","broken","Tue Mar 17 20:01:42 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","1175","testParsingJson()","","Tue Mar 17 20:02:39 UTC 2026","passed","Tue Mar 17 20:02:40 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","2297","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Tue Mar 17 20:01:46 UTC 2026","broken","Tue Mar 17 20:01:49 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","2343","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Tue Mar 17 20:01:44 UTC 2026","broken","Tue Mar 17 20:01:46 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","2336","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Tue Mar 17 20:01:56 UTC 2026","broken","Tue Mar 17 20:01:58 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","2327","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Tue Mar 17 20:01:51 UTC 2026","broken","Tue Mar 17 20:01:53 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","2467","negativeWrongEmail()","","Tue Mar 17 20:02:03 UTC 2026","broken","Tue Mar 17 20:02:05 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","2283","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Tue Mar 17 20:01:49 UTC 2026","broken","Tue Mar 17 20:01:51 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","2360","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Tue Mar 17 20:01:32 UTC 2026","broken","Tue Mar 17 20:01:34 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","13195","Тест c Лямбда-нотацией","","Tue Mar 17 20:02:05 UTC 2026","passed","Tue Mar 17 20:02:18 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
"","6","zipFileTest()","","Tue Mar 17 20:02:42 UTC 2026","passed","Tue Mar 17 20:02:42 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","2364","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Tue Mar 17 20:01:42 UTC 2026","broken","Tue Mar 17 20:01:44 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
